Account Creation Date,Account Creation Method,Account Age (Days),Profile Picture,Profile Information Complete,Name Consistency,Login Frequency (per week),Login Time Pattern,IP Address Variability,Followers Count,Following Count,Engagement Rate (likes/comments),Post Frequency (per week),Content Type,Email Validation,Phone Number Validation,Reported by Users,Flags by Content Moderation,Geolocation Consistency,Suspicious Device Use,Final Result
4/19/2024,Social Media Login,24,No,No,Consistent,9,Irregular,Low,4756,913,Moderate engagement,19,Text-only,Invalid,Valid,Yes,Yes,Consistent,Yes,Genuine
3/11/2024,Email,5,Yes,Yes,Inconsistent,8,Irregular,Low,454,271,Low engagement (rare likes),17,Mixed (Image/Text),Invalid,Valid,Yes,No,Inconsistent,Yes,Fake
10/22/2024,Email,16,No,Yes,Inconsistent,2,Irregular,High,3691,91,High engagement (likes/comments),18,Image/Video,Valid,Valid,Yes,Yes,Inconsistent,Yes,Fake
9/29/2024,Social Media Login,13,Yes,No,Inconsistent,10,Regular,High,4673,609,High engagement (likes/comments),8,Mixed (Image/Text),Invalid,Invalid,No,Yes,Inconsistent,No,Genuine
11/5/2024,Phone Number,2,Yes,No,Inconsistent,7,Irregular,Medium,1608,153,Very low engagement,15,Text-only,Valid,Invalid,No,Yes,Consistent,Yes,Genuine
7/14/2024,Social Media Login,26,No,No,Inconsistent,2,Irregular,Medium,1182,502,Low engagement (rare likes),9,Text-only,Invalid,Invalid,No,No,Inconsistent,No,Genuine
10/21/2024,Email,30,No,Yes,Inconsistent,6,Regular,Medium,4427,514,Very low engagement,15,Image/Video,Valid,Invalid,No,Yes,Consistent,Yes,Genuine
6/24/2024,Email,23,No,No,Consistent,1,Irregular,High,215,1151,Low engagement (rare likes),8,Mixed (Image/Text),Invalid,Valid,No,No,Inconsistent,No,Genuine
1/10/2024,Social Media Login,18,No,Yes,Inconsistent,4,Irregular,Medium,4978,58,Low engagement (rare likes),16,Mixed (Image/Text),Invalid,Valid,Yes,Yes,Inconsistent,No,Genuine
5/20/2024,Phone Number,15,No,Yes,Inconsistent,1,Regular,Low,2039,1866,Low engagement (rare likes),10,Image/Video,Valid,Invalid,Yes,No,Inconsistent,No,Fake
7/29/2024,Email,20,Yes,Yes,Consistent,8,Irregular,Low,4598,143,Very low engagement,10,Text-only,Invalid,Invalid,No,Yes,Consistent,Yes,Genuine
9/23/2024,Phone Number,10,Yes,No,Consistent,1,Irregular,Medium,1134,1635,Low engagement (rare likes),0,Mixed (Image/Text),Invalid,Valid,Yes,No,Inconsistent,Yes,Fake
5/12/2024,Email,9,No,No,Inconsistent,9,Irregular,Medium,473,1348,Low engagement (rare likes),10,Mixed (Image/Text),Valid,Valid,No,No,Inconsistent,Yes,Fake
9/6/2024,Social Media Login,5,Yes,Yes,Inconsistent,2,Irregular,Low,4651,976,Moderate engagement,2,Image/Video,Invalid,Valid,No,No,Inconsistent,No,Genuine
1/22/2024,Email,3,Yes,No,Inconsistent,7,Regular,Low,267,1621,High engagement (likes/comments),7,Mixed (Image/Text),Invalid,Invalid,Yes,No,Consistent,Yes,Genuine
4/11/2024,Phone Number,13,Yes,Yes,Consistent,9,Regular,High,4848,306,High engagement (likes/comments),8,Image/Video,Invalid,Valid,No,No,Inconsistent,Yes,Genuine
11/3/2024,Phone Number,22,Yes,Yes,Inconsistent,4,Irregular,High,3556,190,Very low engagement,19,Image/Video,Invalid,Valid,No,No,Consistent,Yes,Genuine
5/21/2024,Email,3,Yes,Yes,Inconsistent,5,Irregular,Medium,4064,807,High engagement (likes/comments),3,Text-only,Valid,Valid,Yes,Yes,Inconsistent,No,Genuine
6/11/2024,Email,13,No,No,Inconsistent,2,Irregular,Medium,1650,1362,High engagement (likes/comments),3,Mixed (Image/Text),Valid,Invalid,No,Yes,Consistent,No,Fake
10/3/2024,Email,1,No,Yes,Consistent,9,Irregular,High,2090,1393,High engagement (likes/comments),14,Image/Video,Valid,Invalid,No,No,Inconsistent,No,Genuine
9/9/2024,Email,18,Yes,No,Consistent,1,Irregular,Low,1616,1402,Moderate engagement,19,Mixed (Image/Text),Invalid,Valid,No,Yes,Consistent,No,Genuine
8/23/2024,Social Media Login,1,Yes,No,Consistent,3,Irregular,Low,2405,1371,Low engagement (rare likes),16,Mixed (Image/Text),Invalid,Invalid,No,No,Consistent,Yes,Fake
6/5/2024,Social Media Login,17,No,Yes,Consistent,4,Regular,High,3937,314,Low engagement (rare likes),13,Image/Video,Valid,Valid,No,Yes,Inconsistent,Yes,Genuine
1/16/2024,Email,4,No,Yes,Inconsistent,3,Irregular,High,950,926,High engagement (likes/comments),12,Mixed (Image/Text),Valid,Invalid,No,No,Consistent,No,Genuine
7/13/2024,Email,12,Yes,Yes,Consistent,2,Irregular,Medium,1896,1200,Moderate engagement,20,Text-only,Valid,Invalid,Yes,Yes,Consistent,Yes,Fake
1/22/2024,Email,16,No,Yes,Inconsistent,2,Regular,High,3331,1132,Moderate engagement,18,Image/Video,Invalid,Valid,No,Yes,Inconsistent,Yes,Fake
4/10/2024,Phone Number,22,Yes,Yes,Inconsistent,2,Irregular,Medium,1822,546,Moderate engagement,12,Image/Video,Invalid,Valid,No,No,Consistent,No,Fake
4/24/2024,Social Media Login,30,No,Yes,Consistent,7,Regular,Medium,4340,177,Low engagement (rare likes),3,Text-only,Valid,Valid,Yes,Yes,Inconsistent,No,Fake
6/27/2024,Social Media Login,24,Yes,No,Consistent,5,Irregular,Low,1542,293,Moderate engagement,5,Text-only,Invalid,Valid,Yes,Yes,Consistent,Yes,Fake
5/1/2024,Phone Number,17,Yes,No,Consistent,3,Regular,Medium,1119,31,Very low engagement,18,Image/Video,Invalid,Invalid,Yes,No,Consistent,Yes,Genuine
6/13/2024,Social Media Login,11,Yes,No,Inconsistent,10,Regular,Medium,2193,1516,Low engagement (rare likes),11,Mixed (Image/Text),Valid,Invalid,No,No,Inconsistent,Yes,Genuine
4/22/2024,Phone Number,4,Yes,No,Inconsistent,9,Irregular,Low,4992,1874,Low engagement (rare likes),16,Text-only,Invalid,Valid,Yes,Yes,Inconsistent,No,Genuine
7/23/2024,Phone Number,11,Yes,Yes,Inconsistent,2,Regular,Low,2680,47,Very low engagement,3,Text-only,Valid,Valid,No,Yes,Inconsistent,No,Genuine
8/31/2024,Phone Number,17,No,No,Consistent,5,Irregular,High,3871,1724,Low engagement (rare likes),3,Mixed (Image/Text),Invalid,Valid,No,No,Inconsistent,Yes,Fake
1/25/2024,Social Media Login,15,No,No,Inconsistent,4,Irregular,Medium,3926,1643,Very low engagement,15,Mixed (Image/Text),Invalid,Invalid,No,Yes,Consistent,No,Fake
4/17/2024,Social Media Login,22,No,Yes,Consistent,4,Irregular,Medium,153,378,Moderate engagement,11,Text-only,Valid,Valid,Yes,Yes,Consistent,No,Genuine
9/15/2024,Social Media Login,1,No,No,Consistent,6,Regular,High,2375,275,High engagement (likes/comments),17,Mixed (Image/Text),Invalid,Valid,No,Yes,Inconsistent,Yes,Fake
11/3/2024,Email,6,Yes,Yes,Inconsistent,5,Regular,Medium,3321,705,Very low engagement,2,Image/Video,Valid,Invalid,No,Yes,Consistent,No,Genuine
6/16/2024,Email,26,No,No,Inconsistent,10,Regular,High,4964,1604,Very low engagement,8,Image/Video,Invalid,Invalid,No,Yes,Inconsistent,Yes,Fake
10/13/2024,Email,30,Yes,No,Consistent,10,Regular,High,1239,1022,High engagement (likes/comments),14,Text-only,Valid,Valid,No,No,Inconsistent,Yes,Fake
8/9/2024,Social Media Login,24,Yes,No,Consistent,3,Irregular,High,100,728,Low engagement (rare likes),4,Image/Video,Valid,Invalid,Yes,Yes,Inconsistent,Yes,Fake
3/16/2024,Phone Number,29,No,Yes,Inconsistent,7,Irregular,High,1261,1083,Moderate engagement,19,Text-only,Valid,Invalid,No,Yes,Inconsistent,Yes,Fake
4/23/2024,Phone Number,20,Yes,Yes,Inconsistent,10,Regular,Medium,2490,268,High engagement (likes/comments),12,Mixed (Image/Text),Invalid,Valid,Yes,Yes,Inconsistent,Yes,Fake
5/18/2024,Social Media Login,22,Yes,No,Inconsistent,2,Regular,Low,825,1322,Very low engagement,12,Text-only,Invalid,Valid,Yes,Yes,Consistent,Yes,Fake
4/25/2024,Social Media Login,22,No,Yes,Inconsistent,3,Regular,Medium,2006,1737,Low engagement (rare likes),1,Text-only,Valid,Invalid,No,Yes,Inconsistent,Yes,Genuine
1/25/2024,Social Media Login,14,No,Yes,Inconsistent,9,Regular,Low,1199,1107,Moderate engagement,18,Text-only,Valid,Invalid,Yes,Yes,Inconsistent,Yes,Genuine
7/1/2024,Social Media Login,14,Yes,No,Inconsistent,2,Regular,High,91,1622,Very low engagement,7,Text-only,Valid,Valid,Yes,No,Inconsistent,Yes,Genuine
6/27/2024,Email,25,Yes,No,Inconsistent,5,Irregular,Medium,3926,462,Moderate engagement,4,Text-only,Invalid,Invalid,No,No,Inconsistent,Yes,Fake
1/19/2024,Email,19,Yes,Yes,Consistent,9,Irregular,Low,4475,461,Very low engagement,3,Image/Video,Valid,Valid,No,No,Inconsistent,No,Fake
8/12/2024,Social Media Login,19,Yes,Yes,Consistent,5,Regular,Medium,4185,40,Low engagement (rare likes),19,Text-only,Invalid,Invalid,Yes,No,Inconsistent,No,Genuine
9/12/2024,Social Media Login,30,Yes,No,Inconsistent,10,Regular,Medium,2644,1503,Low engagement (rare likes),17,Mixed (Image/Text),Invalid,Valid,Yes,No,Consistent,Yes,Fake
4/30/2024,Social Media Login,4,Yes,Yes,Inconsistent,10,Regular,Low,729,597,High engagement (likes/comments),5,Text-only,Invalid,Invalid,Yes,No,Inconsistent,Yes,Fake
6/18/2024,Phone Number,15,No,No,Consistent,8,Regular,Medium,3847,1251,Low engagement (rare likes),7,Text-only,Invalid,Invalid,No,No,Inconsistent,No,Fake
8/3/2024,Social Media Login,21,No,Yes,Consistent,9,Irregular,Medium,1898,1436,Low engagement (rare likes),2,Image/Video,Valid,Valid,Yes,No,Consistent,Yes,Genuine
8/31/2024,Social Media Login,29,No,No,Inconsistent,7,Regular,High,4825,1897,Low engagement (rare likes),10,Image/Video,Valid,Invalid,No,Yes,Inconsistent,No,Fake
9/16/2024,Social Media Login,12,No,Yes,Consistent,9,Irregular,High,4989,16,Low engagement (rare likes),4,Image/Video,Valid,Invalid,Yes,No,Consistent,No,Genuine
9/17/2024,Social Media Login,4,No,No,Inconsistent,8,Irregular,Low,4180,1282,Very low engagement,2,Image/Video,Valid,Valid,No,No,Inconsistent,Yes,Genuine
6/11/2024,Phone Number,19,No,Yes,Inconsistent,2,Irregular,Low,1294,1782,Low engagement (rare likes),20,Image/Video,Invalid,Valid,No,Yes,Consistent,Yes,Genuine
9/17/2024,Phone Number,29,No,No,Inconsistent,7,Regular,Low,2505,845,Very low engagement,17,Text-only,Invalid,Invalid,Yes,No,Consistent,Yes,Genuine
1/11/2024,Phone Number,11,No,Yes,Consistent,8,Regular,Low,569,1143,Moderate engagement,8,Text-only,Invalid,Invalid,No,Yes,Consistent,No,Fake
7/6/2024,Email,24,Yes,Yes,Consistent,9,Regular,Low,2550,1927,High engagement (likes/comments),3,Image/Video,Invalid,Valid,Yes,Yes,Consistent,No,Genuine
10/30/2024,Email,21,Yes,No,Consistent,3,Regular,Medium,3784,1789,Low engagement (rare likes),15,Mixed (Image/Text),Invalid,Invalid,Yes,No,Consistent,Yes,Fake
5/19/2024,Social Media Login,10,No,Yes,Consistent,4,Regular,High,1211,1708,Low engagement (rare likes),7,Text-only,Valid,Valid,No,Yes,Consistent,Yes,Genuine
3/4/2024,Email,24,Yes,Yes,Consistent,5,Regular,High,1128,1487,High engagement (likes/comments),8,Mixed (Image/Text),Valid,Invalid,No,No,Consistent,No,Fake
7/5/2024,Email,22,Yes,No,Consistent,4,Irregular,High,3633,1682,High engagement (likes/comments),8,Image/Video,Invalid,Invalid,No,Yes,Consistent,Yes,Fake
3/3/2024,Social Media Login,20,Yes,Yes,Consistent,4,Regular,Medium,288,1444,High engagement (likes/comments),17,Image/Video,Valid,Valid,No,Yes,Consistent,Yes,Fake
5/18/2024,Social Media Login,15,Yes,No,Consistent,4,Regular,High,2132,887,High engagement (likes/comments),17,Mixed (Image/Text),Invalid,Valid,Yes,No,Consistent,Yes,Genuine
1/26/2024,Email,6,No,No,Consistent,4,Regular,Medium,2410,807,Moderate engagement,10,Image/Video,Valid,Invalid,Yes,No,Inconsistent,No,Genuine
3/9/2024,Phone Number,1,Yes,Yes,Inconsistent,5,Regular,High,3288,1000,High engagement (likes/comments),13,Mixed (Image/Text),Valid,Valid,No,No,Inconsistent,No,Fake
8/17/2024,Social Media Login,28,No,Yes,Consistent,5,Regular,High,3832,352,Low engagement (rare likes),14,Text-only,Valid,Invalid,Yes,No,Inconsistent,No,Genuine
7/31/2024,Social Media Login,26,Yes,Yes,Consistent,2,Irregular,Low,280,394,Low engagement (rare likes),2,Text-only,Valid,Invalid,Yes,No,Consistent,Yes,Fake
6/18/2024,Social Media Login,29,Yes,Yes,Inconsistent,2,Regular,High,1790,1479,Moderate engagement,7,Image/Video,Invalid,Invalid,Yes,Yes,Consistent,Yes,Fake
2/24/2024,Phone Number,20,No,No,Inconsistent,5,Regular,Low,1838,1440,Moderate engagement,18,Image/Video,Invalid,Valid,Yes,No,Inconsistent,Yes,Genuine
10/8/2024,Email,22,No,No,Consistent,8,Regular,High,2902,1088,High engagement (likes/comments),16,Mixed (Image/Text),Invalid,Valid,Yes,No,Consistent,No,Fake
6/17/2024,Phone Number,13,No,No,Consistent,7,Irregular,Medium,1133,141,Moderate engagement,20,Image/Video,Invalid,Valid,Yes,Yes,Inconsistent,Yes,Genuine
9/17/2024,Phone Number,14,No,No,Inconsistent,4,Irregular,Low,328,1363,Low engagement (rare likes),2,Image/Video,Valid,Valid,No,No,Inconsistent,No,Fake
6/26/2024,Social Media Login,5,No,No,Inconsistent,5,Regular,High,2405,1636,Very low engagement,9,Text-only,Invalid,Valid,No,Yes,Inconsistent,Yes,Genuine
5/17/2024,Email,10,Yes,No,Inconsistent,5,Regular,Low,517,944,Low engagement (rare likes),3,Image/Video,Valid,Invalid,No,No,Consistent,No,Fake
8/6/2024,Social Media Login,3,Yes,Yes,Inconsistent,8,Regular,Medium,1785,978,Low engagement (rare likes),9,Image/Video,Invalid,Invalid,Yes,No,Inconsistent,No,Genuine
3/16/2024,Email,16,Yes,No,Inconsistent,2,Regular,High,3046,238,Low engagement (rare likes),3,Text-only,Invalid,Valid,Yes,Yes,Consistent,Yes,Genuine
4/21/2024,Phone Number,3,No,No,Consistent,4,Irregular,Medium,892,1208,Low engagement (rare likes),1,Image/Video,Valid,Invalid,No,Yes,Consistent,No,Genuine
2/26/2024,Email,21,No,No,Consistent,9,Regular,Low,2271,601,High engagement (likes/comments),16,Text-only,Invalid,Invalid,Yes,Yes,Consistent,Yes,Genuine
5/6/2024,Social Media Login,29,Yes,No,Inconsistent,3,Irregular,Medium,3381,1787,Low engagement (rare likes),8,Text-only,Valid,Invalid,No,Yes,Inconsistent,No,Fake
1/4/2024,Social Media Login,21,No,No,Consistent,10,Irregular,Medium,3226,1831,Very low engagement,15,Mixed (Image/Text),Valid,Valid,Yes,No,Consistent,Yes,Fake
5/17/2024,Email,19,Yes,No,Consistent,6,Irregular,Low,4794,434,High engagement (likes/comments),3,Mixed (Image/Text),Valid,Invalid,No,Yes,Inconsistent,No,Fake
8/10/2024,Phone Number,23,Yes,No,Consistent,7,Regular,Low,2342,820,Low engagement (rare likes),4,Mixed (Image/Text),Valid,Invalid,Yes,Yes,Inconsistent,No,Fake
5/20/2024,Email,11,No,No,Inconsistent,5,Irregular,Low,44,271,High engagement (likes/comments),5,Mixed (Image/Text),Valid,Valid,No,No,Consistent,No,Genuine
3/13/2024,Email,23,Yes,Yes,Consistent,6,Regular,High,4798,1497,Very low engagement,9,Mixed (Image/Text),Valid,Invalid,No,No,Inconsistent,Yes,Genuine
2/18/2024,Phone Number,25,No,No,Consistent,3,Irregular,High,188,1782,Moderate engagement,6,Text-only,Invalid,Valid,Yes,Yes,Inconsistent,No,Genuine
5/31/2024,Phone Number,4,No,Yes,Consistent,6,Regular,Medium,2027,117,High engagement (likes/comments),10,Text-only,Invalid,Valid,Yes,No,Inconsistent,No,Genuine
6/12/2024,Email,10,Yes,Yes,Inconsistent,4,Irregular,High,2605,250,Moderate engagement,12,Text-only,Valid,Invalid,No,Yes,Consistent,Yes,Genuine
6/30/2024,Email,20,No,No,Inconsistent,3,Irregular,Low,124,1723,Very low engagement,16,Mixed (Image/Text),Invalid,Valid,Yes,Yes,Consistent,No,Fake
2/29/2024,Social Media Login,5,Yes,Yes,Consistent,2,Irregular,Medium,2934,354,Very low engagement,4,Image/Video,Invalid,Valid,Yes,Yes,Consistent,Yes,Genuine
3/17/2024,Email,1,No,Yes,Consistent,1,Irregular,Medium,1610,1081,Low engagement (rare likes),7,Text-only,Invalid,Valid,No,No,Consistent,Yes,Fake
4/10/2024,Email,24,Yes,Yes,Inconsistent,3,Regular,Medium,505,1464,Very low engagement,17,Mixed (Image/Text),Invalid,Valid,Yes,No,Consistent,No,Fake
6/4/2024,Social Media Login,26,No,Yes,Consistent,10,Regular,Medium,2700,891,High engagement (likes/comments),4,Mixed (Image/Text),Invalid,Invalid,No,No,Consistent,No,Genuine
4/11/2024,Phone Number,5,No,Yes,Consistent,9,Regular,High,3656,1066,Low engagement (rare likes),11,Text-only,Valid,Valid,Yes,Yes,Consistent,Yes,Fake
7/5/2024,Phone Number,8,Yes,No,Consistent,3,Regular,High,81,1581,Very low engagement,5,Text-only,Invalid,Valid,Yes,Yes,Consistent,No,Fake
4/27/2024,Social Media Login,24,No,Yes,Inconsistent,8,Regular,Medium,1765,82,High engagement (likes/comments),9,Image/Video,Invalid,Invalid,No,Yes,Inconsistent,Yes,Fake
4/13/2024,Phone Number,4,No,Yes,Inconsistent,6,Irregular,Medium,932,1691,Low engagement (rare likes),7,Image/Video,Invalid,Invalid,No,Yes,Consistent,No,Fake
10/27/2024,Email,25,No,No,Inconsistent,6,Regular,Low,1751,472,Low engagement (rare likes),0,Image/Video,Valid,Invalid,No,Yes,Inconsistent,Yes,Fake
5/1/2024,Phone Number,21,No,No,Consistent,4,Regular,Low,2124,1764,Low engagement (rare likes),6,Text-only,Invalid,Valid,Yes,Yes,Consistent,Yes,Genuine
2/11/2024,Social Media Login,4,No,Yes,Inconsistent,5,Regular,Low,3968,1162,Very low engagement,5,Text-only,Valid,Invalid,No,No,Inconsistent,No,Fake
3/26/2024,Email,10,Yes,Yes,Inconsistent,5,Irregular,Medium,4404,594,Moderate engagement,15,Mixed (Image/Text),Invalid,Valid,No,Yes,Consistent,Yes,Fake
1/16/2024,Social Media Login,25,No,Yes,Consistent,10,Irregular,Low,3860,786,Low engagement (rare likes),12,Image/Video,Invalid,Valid,Yes,No,Inconsistent,Yes,Genuine
8/8/2024,Email,11,No,No,Inconsistent,10,Irregular,Low,844,198,Very low engagement,16,Mixed (Image/Text),Invalid,Invalid,No,No,Inconsistent,No,Genuine
3/4/2024,Phone Number,19,No,No,Inconsistent,2,Regular,Medium,1634,909,Low engagement (rare likes),15,Image/Video,Invalid,Invalid,Yes,Yes,Consistent,No,Genuine
11/6/2024,Email,20,No,No,Inconsistent,3,Regular,High,4464,549,Moderate engagement,1,Image/Video,Valid,Valid,No,Yes,Inconsistent,No,Fake
2/17/2024,Phone Number,18,Yes,Yes,Inconsistent,2,Regular,Medium,2566,2000,Moderate engagement,14,Mixed (Image/Text),Valid,Valid,Yes,Yes,Inconsistent,No,Genuine
5/8/2024,Social Media Login,17,No,Yes,Inconsistent,2,Regular,Medium,3675,292,Moderate engagement,11,Image/Video,Invalid,Invalid,No,Yes,Inconsistent,No,Fake
2/26/2024,Phone Number,3,No,Yes,Consistent,5,Irregular,High,2636,671,Moderate engagement,3,Image/Video,Invalid,Invalid,Yes,Yes,Consistent,Yes,Genuine
10/18/2024,Social Media Login,10,No,No,Inconsistent,5,Irregular,Medium,1069,1453,Very low engagement,20,Mixed (Image/Text),Invalid,Invalid,No,No,Consistent,Yes,Genuine
3/7/2024,Social Media Login,9,Yes,Yes,Consistent,3,Regular,Medium,2008,1981,Very low engagement,2,Text-only,Invalid,Valid,Yes,No,Consistent,Yes,Fake
10/4/2024,Phone Number,16,No,Yes,Inconsistent,2,Regular,Low,3209,339,Moderate engagement,14,Mixed (Image/Text),Invalid,Invalid,Yes,Yes,Inconsistent,No,Fake
10/5/2024,Email,24,No,Yes,Consistent,3,Regular,Low,2153,152,High engagement (likes/comments),19,Text-only,Valid,Valid,Yes,No,Inconsistent,No,Genuine
9/3/2024,Social Media Login,13,No,No,Inconsistent,7,Irregular,High,575,1802,Moderate engagement,15,Image/Video,Valid,Valid,No,Yes,Inconsistent,Yes,Genuine
7/11/2024,Social Media Login,24,Yes,No,Consistent,2,Irregular,Medium,1930,1582,Low engagement (rare likes),18,Image/Video,Valid,Invalid,No,Yes,Inconsistent,Yes,Genuine
5/4/2024,Phone Number,19,No,Yes,Inconsistent,6,Irregular,Low,915,1622,Moderate engagement,0,Mixed (Image/Text),Valid,Valid,Yes,No,Inconsistent,No,Fake
4/8/2024,Social Media Login,28,Yes,Yes,Inconsistent,10,Regular,Low,4368,611,Moderate engagement,17,Image/Video,Invalid,Valid,Yes,Yes,Consistent,Yes,Fake
11/4/2024,Phone Number,29,Yes,No,Inconsistent,5,Regular,Low,3883,1891,Very low engagement,17,Text-only,Valid,Invalid,No,Yes,Inconsistent,Yes,Fake
9/14/2024,Social Media Login,21,No,Yes,Consistent,6,Irregular,Medium,532,1564,High engagement (likes/comments),18,Mixed (Image/Text),Invalid,Invalid,No,Yes,Consistent,No,Fake
1/4/2024,Phone Number,2,Yes,No,Consistent,10,Regular,Low,1210,522,High engagement (likes/comments),6,Mixed (Image/Text),Valid,Valid,No,Yes,Inconsistent,Yes,Fake
4/15/2024,Email,14,Yes,No,Inconsistent,1,Irregular,Medium,3298,1413,High engagement (likes/comments),16,Mixed (Image/Text),Invalid,Invalid,No,No,Inconsistent,Yes,Genuine
7/5/2024,Social Media Login,13,No,No,Inconsistent,2,Irregular,Medium,1496,1355,Very low engagement,4,Text-only,Invalid,Invalid,Yes,No,Inconsistent,Yes,Genuine
2/5/2024,Social Media Login,16,Yes,No,Consistent,4,Irregular,Low,496,1234,Very low engagement,14,Mixed (Image/Text),Invalid,Invalid,Yes,No,Consistent,Yes,Fake
10/8/2024,Phone Number,11,Yes,Yes,Consistent,4,Regular,High,485,1234,Moderate engagement,12,Mixed (Image/Text),Invalid,Invalid,Yes,No,Inconsistent,Yes,Genuine
4/21/2024,Phone Number,19,No,No,Inconsistent,4,Irregular,High,479,981,Moderate engagement,18,Image/Video,Invalid,Invalid,No,No,Inconsistent,No,Fake
9/20/2024,Social Media Login,14,Yes,Yes,Consistent,4,Regular,Medium,3848,8,High engagement (likes/comments),11,Image/Video,Invalid,Valid,Yes,No,Consistent,Yes,Genuine
8/14/2024,Email,12,Yes,No,Consistent,8,Regular,Low,3727,289,High engagement (likes/comments),2,Text-only,Invalid,Invalid,Yes,No,Inconsistent,Yes,Genuine
4/28/2024,Social Media Login,2,No,No,Inconsistent,1,Irregular,Low,4206,300,Low engagement (rare likes),10,Mixed (Image/Text),Valid,Invalid,Yes,No,Inconsistent,Yes,Genuine
10/23/2024,Phone Number,22,Yes,Yes,Inconsistent,10,Regular,Low,4795,1011,Low engagement (rare likes),3,Mixed (Image/Text),Invalid,Valid,No,No,Inconsistent,No,Fake
2/1/2024,Email,20,Yes,Yes,Consistent,6,Regular,High,2525,1610,Low engagement (rare likes),20,Image/Video,Invalid,Valid,No,No,Consistent,No,Fake
8/3/2024,Email,9,Yes,No,Inconsistent,4,Regular,Low,3940,1733,Moderate engagement,16,Mixed (Image/Text),Invalid,Invalid,Yes,No,Inconsistent,Yes,Genuine
8/13/2024,Social Media Login,24,No,Yes,Inconsistent,6,Regular,High,566,921,Very low engagement,17,Image/Video,Valid,Valid,No,No,Inconsistent,No,Genuine
7/30/2024,Phone Number,7,Yes,Yes,Inconsistent,7,Regular,High,1814,830,High engagement (likes/comments),1,Image/Video,Invalid,Invalid,Yes,No,Consistent,Yes,Genuine
